institution_id,UNITID,school_id,gss_code,year,Institution_Name,hdg_inst,toc_code,institution_state,hbcu_flag,land_grant_flag,carnegie_code_1994,carnegie_code_2005,carnegie_code_2010,full_school_name,school_name,school_type_code,hdg_code,pt_tot_all_races_v,pt_tot_forgn_v,pt_tot_hisp_v,pt_tot_indian_v,pt_tot_asian_v,pt_tot_black_v,pt_tot_pacific_v,pt_tot_white_v,pt_tot_multi_non_hisp_v,pt_tot_asian_pi_98_v,pt_tot_other_98_v,pt_tot_unknown_v,pt_men_all_races_v,pt_men_forgn_v,pt_men_hisp_v,pt_men_indian_v,pt_men_asian_v,pt_men_black_v,pt_men_pacific_v,pt_men_white_v,pt_men_multi_non_hisp_v,pt_men_asian_pi_98_v,pt_men_other_98_v,pt_men_unknown_v,pt_wmen_all_races_v,pt_wmen_forgn_v,pt_wmen_hisp_v,pt_wmen_indian_v,pt_wmen_asian_v,pt_wmen_black_v,pt_wmen_pacific_v,pt_wmen_white_v,pt_wmen_multi_non_hisp_v,pt_wmen_asian_pi_98_v,pt_wmen_other_98_v,pt_wmen_unknown_v,ft_tot_all_races_v,ft_tot_forgn_v,ft_tot_hisp_v,ft_tot_indian_v,ft_tot_asian_v,ft_tot_black_v,ft_tot_pacific_v,ft_tot_white_v,ft_tot_multi_non_hisp_v,ft_tot_asian_pi_98_v,ft_tot_other_98_v,ft_tot_unknown_v,ft_men_all_races_v,ft_men_forgn_v,ft_men_hisp_v,ft_men_indian_v,ft_men_asian_v,ft_men_black_v,ft_men_pacific_v,ft_men_white_v,ft_men_multi_non_hisp_v,ft_men_asian_pi_98_v,ft_men_other_98_v,ft_men_unknown_v,ft_wmen_all_races_v,ft_wmen_forgn_v,ft_wmen_hisp_v,ft_wmen_indian_v,ft_wmen_asian_v,ft_wmen_black_v,ft_wmen_pacific_v,ft_wmen_white_v,ft_wmen_multi_non_hisp_v,ft_wmen_asian_pi_98_v,ft_wmen_other_98_v,ft_wmen_unknown_v,ft_frst_tot_all_races_v,ft_frst_tot_forgn_v,ft_frst_tot_hisp_v,ft_frst_tot_indian_v,ft_frst_tot_asian_v,ft_frst_tot_black_v,ft_frst_tot_pacific_v,ft_frst_tot_white_v,ft_frst_tot_multi_non_hisp_v,ft_frst_tot_unknown_v,ft_frst_men_all_races_v,ft_frst_men_forgn_v,ft_frst_men_hisp_v,ft_frst_men_indian_v,ft_frst_men_asian_v,ft_frst_men_black_v,ft_frst_men_pacific_v,ft_frst_men_white_v,ft_frst_men_multi_non_hisp_v,ft_frst_men_unknown_v,ft_frst_wmen_all_races_v,ft_frst_wmen_forgn_v,ft_frst_wmen_hisp_v,ft_frst_wmen_indian_v,ft_frst_wmen_asian_v,ft_frst_wmen_black_v,ft_frst_wmen_pacific_v,ft_frst_wmen_white_v,ft_frst_wmen_multi_non_hisp_v,ft_frst_wmen_unknown_v
1086,194091,1338,801,1983,New York Institute of Technology,1,2,NY,0,0,C1,18,18,"New York Institute of Technology, Graduate School",Graduate School,G,2,175,2,4,0,,23,,146,,0,,0,85,,,,,,,,,,,,90,,,,,,,,,,,,25,0,0,0,,2,,21,,2,,0,14,,,,,,,,,,,,11,,,,,,,,,,,,8,,,,,,,,,,4,,,,,,,,,,4,,,,,,,,,
1086,194091,1339,717,1983,New York Institute of Technology,1,2,NY,0,0,C1,18,18,"New York Institute of Technology, New York College of Osteopathic Med",New York College of Osteopathic Med,O,3,0,0,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,,,0,0,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,
1087,194310,1340,401,1983,Pace University,1,2,NY,0,0,D2,17,17,Pace University,New York Campus,G,2,982,112,19,0,,33,,657,,52,,109,508,,,,,,,,,,,,474,,,,,,,,,,,,52,23,0,1,,2,,21,,4,,1,33,,,,,,,,,,,,19,,,,,,,,,,,,23,,,,,,,,,,15,,,,,,,,,,8,,,,,,,,,
1087,194310,1340,719,1983,Pace University,1,2,NY,0,0,D2,17,17,Pace University,New York Campus,G,2,87,1,2,1,,4,,78,,0,,1,7,,,,,,,,,,,,80,,,,,,,,,,,,231,2,15,0,,10,,198,,3,,3,32,,,,,,,,,,,,199,,,,,,,,,,,,105,,,,,,,,,,15,,,,,,,,,,90,,,,,,,,,
1087,194310,1340,722,1983,Pace University,1,2,NY,0,0,D2,17,17,Pace University,New York Campus,G,2,93,2,2,1,,4,,81,,3,,0,21,,,,,,,,,,,,72,,,,,,,,,,,,1,0,0,0,,0,,1,,0,,0,0,,,,,,,,,,,,1,,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,
1087,194310,1340,801,1983,Pace University,1,2,NY,0,0,D2,17,17,Pace University,New York Campus,G,1,144,6,6,1,,7,,114,,2,,8,49,,,,,,,,,,,,95,,,,,,,,,,,,33,3,1,1,,1,,25,,1,,1,14,,,,,,,,,,,,19,,,,,,,,,,,,12,,,,,,,,,,5,,,,,,,,,,7,,,,,,,,,
1087,194310,1340,903,1983,Pace University,1,2,NY,0,0,D2,17,17,Pace University,New York Campus,G,2,20,1,0,0,,1,,16,,2,,0,14,,,,,,,,,,,,6,,,,,,,,,,,,1,0,0,0,,0,,1,,0,,0,0,,,,,,,,,,,,1,,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,
1087,194310,1340,910,1983,Pace University,1,2,NY,0,0,D2,17,17,Pace University,New York Campus,G,2,22,1,0,1,,1,,18,,1,,0,5,,,,,,,,,,,,17,,,,,,,,,,,,0,0,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,
1088,195128,1341,719,1983,Russell Sage College,2,2,NY,0,0,C1,21,,Russell Sage College,Sage Graduate School,G,2,194,1,0,0,,0,,193,,0,,0,2,,,,,,,,,,,,192,,,,,,,,,,,,41,5,0,0,,0,,36,,0,,0,0,,,,,,,,,,,,41,,,,,,,,,,,,11,,,,,,,,,,0,,,,,,,,,,11,,,,,,,,,
1088,195128,1341,801,1983,Russell Sage College,2,2,NY,0,0,C1,21,,Russell Sage College,Sage Graduate School,G,2,111,0,0,0,,2,,109,,0,,0,27,,,,,,,,,,,,84,,,,,,,,,,,,0,0,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,
1088,195128,1341,907,1983,Russell Sage College,2,2,NY,0,0,C1,21,,Russell Sage College,Sage Graduate School,G,2,254,0,3,0,,10,,240,,1,,0,125,,,,,,,,,,,,129,,,,,,,,,,,,10,4,1,0,,1,,4,,0,,0,6,,,,,,,,,,,,4,,,,,,,,,,,,5,,,,,,,,,,3,,,,,,,,,,2,,,,,,,,,
1089,196413,1342,104,1983,Syracuse University,1,2,NY,0,0,R2,16,16,Syracuse University,Graduate School,G,1,2,0,0,0,,0,,2,,0,,0,2,,,,,,,,,,,,0,,,,,,,,,,,,36,28,0,0,,0,,6,,2,,0,34,,,,,,,,,,,,2,,,,,,,,,,,,9,,,,,,,,,,8,,,,,,,,,,1,,,,,,,,,
1089,196413,1342,105,1983,Syracuse University,1,2,NY,0,0,R2,16,16,Syracuse University,Graduate School,G,1,19,1,0,0,,0,,18,,0,,0,18,,,,,,,,,,,,1,,,,,,,,,,,,31,17,0,0,,0,,13,,0,,1,29,,,,,,,,,,,,2,,,,,,,,,,,,12,,,,,,,,,,10,,,,,,,,,,2,,,,,,,,,
1089,196413,1342,106,1983,Syracuse University,1,2,NY,0,0,R2,16,16,Syracuse University,Graduate School,G,1,749,0,0,0,,0,,0,,0,,749,731,,,,,,,,,,,,18,,,,,,,,,,,,83,62,0,0,,0,,0,,0,,21,78,,,,,,,,,,,,5,,,,,,,,,,,,27,,,,,,,,,,25,,,,,,,,,,2,,,,,,,,,
1089,196413,1342,108,1983,Syracuse University,1,2,NY,0,0,R2,16,16,Syracuse University,Graduate School,G,1,30,6,0,0,,0,,9,,0,,15,27,,,,,,,,,,,,3,,,,,,,,,,,,26,24,0,0,,0,,2,,0,,0,23,,,,,,,,,,,,3,,,,,,,,,,,,13,,,,,,,,,,12,,,,,,,,,,1,,,,,,,,,
1089,196413,1342,109,1983,Syracuse University,1,2,NY,0,0,R2,16,16,Syracuse University,Graduate School,G,1,21,0,0,0,,0,,21,,0,,0,21,,,,,,,,,,,,0,,,,,,,,,,,,36,25,0,0,,0,,10,,1,,0,34,,,,,,,,,,,,2,,,,,,,,,,,,9,,,,,,,,,,8,,,,,,,,,,1,,,,,,,,,
1089,196413,1342,202,1983,Syracuse University,1,2,NY,0,0,R2,16,16,Syracuse University,Graduate School,G,1,1,0,0,0,,0,,1,,0,,0,0,,,,,,,,,,,,1,,,,,,,,,,,,48,9,2,0,,1,,30,,6,,0,37,,,,,,,,,,,,11,,,,,,,,,,,,14,,,,,,,,,,9,,,,,,,,,,5,,,,,,,,,
1089,196413,1342,203,1983,Syracuse University,1,2,NY,0,0,R2,16,16,Syracuse University,Graduate School,G,1,28,0,0,0,,0,,28,,0,,0,25,,,,,,,,,,,,3,,,,,,,,,,,,58,40,0,0,,1,,15,,2,,0,49,,,,,,,,,,,,9,,,,,,,,,,,,13,,,,,,,,,,12,,,,,,,,,,1,,,,,,,,,
1089,196413,1342,302,1983,Syracuse University,1,2,NY,0,0,R2,16,16,Syracuse University,Graduate School,G,1,1,0,0,0,,0,,1,,0,,0,1,,,,,,,,,,,,0,,,,,,,,,,,,28,1,1,0,,0,,26,,0,,0,19,,,,,,,,,,,,9,,,,,,,,,,,,9,,,,,,,,,,3,,,,,,,,,,6,,,,,,,,,
1089,196413,1342,401,1983,Syracuse University,1,2,NY,0,0,R2,16,16,Syracuse University,Graduate School,G,1,94,13,0,0,,0,,73,,6,,2,64,,,,,,,,,,,,30,,,,,,,,,,,,46,18,3,0,,0,,23,,0,,2,41,,,,,,,,,,,,5,,,,,,,,,,,,10,,,,,,,,,,9,,,,,,,,,,1,,,,,,,,,
1089,196413,1342,402,1983,Syracuse University,1,2,NY,0,0,R2,16,16,Syracuse University,Graduate School,G,1,1,0,0,0,,0,,1,,0,,0,1,,,,,,,,,,,,0,,,,,,,,,,,,58,25,0,0,,0,,33,,0,,0,42,,,,,,,,,,,,16,,,,,,,,,,,,17,,,,,,,,,,12,,,,,,,,,,5,,,,,,,,,
1089,196413,1342,603,1983,Syracuse University,1,2,NY,0,0,R2,16,16,Syracuse University,Graduate School,G,1,0,0,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,,,56,8,0,0,,0,,48,,0,,0,33,,,,,,,,,,,,23,,,,,,,,,,,,9,,,,,,,,,,2,,,,,,,,,,7,,,,,,,,,
1089,196413,1342,612,1983,Syracuse University,1,2,NY,0,0,R2,16,16,Syracuse University,Graduate School,G,1,11,1,0,0,,0,,10,,0,,0,0,,,,,,,,,,,,11,,,,,,,,,,,,20,1,0,0,,0,,19,,0,,0,2,,,,,,,,,,,,18,,,,,,,,,,,,10,,,,,,,,,,0,,,,,,,,,,10,,,,,,,,,
1089,196413,1342,719,1983,Syracuse University,1,2,NY,0,0,R2,16,16,Syracuse University,Graduate School,G,2,137,1,0,0,,2,,134,,0,,0,3,,,,,,,,,,,,134,,,,,,,,,,,,26,1,0,0,,0,,25,,0,,0,1,,,,,,,,,,,,25,,,,,,,,,,,,5,,,,,,,,,,0,,,,,,,,,,5,,,,,,,,,
1089,196413,1342,722,1983,Syracuse University,1,2,NY,0,0,R2,16,16,Syracuse University,Graduate School,G,1,0,0,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,,,3,0,0,0,,0,,3,,0,,0,3,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,
1089,196413,1342,801,1983,Syracuse University,1,2,NY,0,0,R2,16,16,Syracuse University,Graduate School,G,1,47,2,2,0,,4,,37,,0,,2,20,,,,,,,,,,,,27,,,,,,,,,,,,89,5,3,1,,3,,73,,1,,3,40,,,,,,,,,,,,49,,,,,,,,,,,,22,,,,,,,,,,9,,,,,,,,,,13,,,,,,,,,
1089,196413,1342,902,1983,Syracuse University,1,2,NY,0,0,R2,16,16,Syracuse University,Graduate School,G,1,0,0,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,,,26,3,1,1,,0,,21,,0,,0,11,,,,,,,,,,,,15,,,,,,,,,,,,5,,,,,,,,,,2,,,,,,,,,,3,,,,,,,,,
1089,196413,1342,903,1983,Syracuse University,1,2,NY,0,0,R2,16,16,Syracuse University,Graduate School,G,1,4,0,0,0,,0,,4,,0,,0,3,,,,,,,,,,,,1,,,,,,,,,,,,59,19,0,0,,0,,31,,6,,3,48,,,,,,,,,,,,11,,,,,,,,,,,,16,,,,,,,,,,12,,,,,,,,,,4,,,,,,,,,
1089,196413,1342,904,1983,Syracuse University,1,2,NY,0,0,R2,16,16,Syracuse University,Graduate School,G,1,1,0,0,0,,0,,1,,0,,0,0,,,,,,,,,,,,1,,,,,,,,,,,,33,9,2,0,,0,,22,,0,,0,15,,,,,,,,,,,,18,,,,,,,,,,,,9,,,,,,,,,,5,,,,,,,,,,4,,,,,,,,,
1089,196413,1342,906,1983,Syracuse University,1,2,NY,0,0,R2,16,16,Syracuse University,Graduate School,G,2,5,0,0,0,,0,,5,,0,,0,0,,,,,,,,,,,,5,,,,,,,,,,,,4,1,0,0,,0,,3,,0,,0,0,,,,,,,,,,,,4,,,,,,,,,,,,1,,,,,,,,,,0,,,,,,,,,,1,,,,,,,,,
1089,196413,1342,907,1983,Syracuse University,1,2,NY,0,0,R2,16,16,Syracuse University,Graduate School,G,1,28,1,0,0,,1,,26,,0,,0,14,,,,,,,,,,,,14,,,,,,,,,,,,153,15,3,1,,4,,129,,1,,0,94,,,,,,,,,,,,59,,,,,,,,,,,,87,,,,,,,,,,45,,,,,,,,,,42,,,,,,,,,
1089,196413,1342,908,1983,Syracuse University,1,2,NY,0,0,R2,16,16,Syracuse University,Graduate School,G,1,12,0,0,0,,0,,12,,0,,0,3,,,,,,,,,,,,9,,,,,,,,,,,,24,6,0,0,,0,,17,,1,,0,10,,,,,,,,,,,,14,,,,,,,,,,,,5,,,,,,,,,,1,,,,,,,,,,4,,,,,,,,,
1089,196413,1342,910,1983,Syracuse University,1,2,NY,0,0,R2,16,16,Syracuse University,Graduate School,G,1,15,0,0,0,,1,,14,,0,,0,5,,,,,,,,,,,,10,,,,,,,,,,,,78,21,3,1,,2,,48,,3,,0,48,,,,,,,,,,,,30,,,,,,,,,,,,18,,,,,,,,,,8,,,,,,,,,,10,,,,,,,,,
1090,200280,1343,104,1983,University of North Dakota,1,1,ND,0,0,D2,16,16,University of North Dakota,Graduate School,B,2,7,0,0,0,,0,,7,,0,,0,6,,,,,,,,,,,,1,,,,,,,,,,,,17,7,0,0,,0,,10,,0,,0,16,,,,,,,,,,,,1,,,,,,,,,,,,10,,,,,,,,,,9,,,,,,,,,,1,,,,,,,,,
1090,200280,1343,105,1983,University of North Dakota,1,1,ND,0,0,D2,16,16,University of North Dakota,Graduate School,B,2,1,0,0,0,,0,,1,,0,,0,0,,,,,,,,,,,,1,,,,,,,,,,,,3,1,0,0,,0,,2,,0,,0,3,,,,,,,,,,,,0,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,0,,,,,,,,,
1090,200280,1343,106,1983,University of North Dakota,1,1,ND,0,0,D2,16,16,University of North Dakota,Graduate School,B,2,0,0,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,,,11,3,0,0,,0,,6,,2,,0,11,,,,,,,,,,,,0,,,,,,,,,,,,7,,,,,,,,,,7,,,,,,,,,,0,,,,,,,,,
1090,200280,1343,109,1983,University of North Dakota,1,1,ND,0,0,D2,16,16,University of North Dakota,Graduate School,B,2,2,0,0,0,,0,,2,,0,,0,2,,,,,,,,,,,,0,,,,,,,,,,,,8,0,1,0,,0,,7,,0,,0,8,,,,,,,,,,,,0,,,,,,,,,,,,4,,,,,,,,,,4,,,,,,,,,,0,,,,,,,,,
1090,200280,1343,202,1983,University of North Dakota,1,1,ND,0,0,D2,16,16,University of North Dakota,Graduate School,B,1,0,0,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,,,25,2,0,0,,0,,23,,0,,0,21,,,,,,,,,,,,4,,,,,,,,,,,,4,,,,,,,,,,4,,,,,,,,,,0,,,,,,,,,
1090,200280,1343,203,1983,University of North Dakota,1,1,ND,0,0,D2,16,16,University of North Dakota,Graduate School,B,1,0,0,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,,,7,2,0,0,,0,,5,,0,,0,7,,,,,,,,,,,,0,,,,,,,,,,,,2,,,,,,,,,,2,,,,,,,,,,0,,,,,,,,,
1090,200280,1343,302,1983,University of North Dakota,1,1,ND,0,0,D2,16,16,University of North Dakota,Graduate School,B,1,7,0,0,0,,0,,7,,0,,0,6,,,,,,,,,,,,1,,,,,,,,,,,,46,0,0,0,,0,,46,,0,,0,36,,,,,,,,,,,,10,,,,,,,,,,,,13,,,,,,,,,,13,,,,,,,,,,0,,,,,,,,,
1090,200280,1343,402,1983,University of North Dakota,1,1,ND,0,0,D2,16,16,University of North Dakota,Graduate School,B,2,0,0,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,,,6,0,0,0,,0,,6,,0,,0,3,,,,,,,,,,,,3,,,,,,,,,,,,3,,,,,,,,,,2,,,,,,,,,,1,,,,,,,,,
1090,200280,1343,601,1983,University of North Dakota,1,1,ND,0,0,D2,16,16,University of North Dakota,Graduate School,B,1,0,0,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,,,7,2,0,0,,0,,5,,0,,0,6,,,,,,,,,,,,1,,,,,,,,,,,,3,,,,,,,,,,3,,,,,,,,,,0,,,,,,,,,
1090,200280,1343,602,1983,University of North Dakota,1,1,ND,0,0,D2,16,16,University of North Dakota,Graduate School,B,1,0,0,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,,,8,0,0,1,,0,,7,,0,,0,6,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,2,,,,,,,,,,0,,,,,,,,,
1090,200280,1343,603,1983,University of North Dakota,1,1,ND,0,0,D2,16,16,University of North Dakota,Graduate School,B,1,5,0,0,0,,0,,5,,0,,0,4,,,,,,,,,,,,1,,,,,,,,,,,,25,0,0,0,,0,,25,,0,,0,14,,,,,,,,,,,,11,,,,,,,,,,,,11,,,,,,,,,,8,,,,,,,,,,3,,,,,,,,,
1090,200280,1343,611,1983,University of North Dakota,1,1,ND,0,0,D2,16,16,University of North Dakota,Graduate School,B,1,15,0,0,0,,0,,14,,1,,0,2,,,,,,,,,,,,13,,,,,,,,,,,,11,0,0,1,,0,,8,,2,,0,6,,,,,,,,,,,,5,,,,,,,,,,,,4,,,,,,,,,,2,,,,,,,,,,2,,,,,,,,,
1090,200280,1343,615,1983,University of North Dakota,1,1,ND,0,0,D2,16,16,University of North Dakota,Graduate School,B,1,3,0,3,0,,0,,0,,0,,0,2,,,,,,,,,,,,1,,,,,,,,,,,,5,0,5,0,,0,,0,,0,,0,5,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,
1090,200280,1343,723,1983,University of North Dakota,1,1,ND,0,0,D2,16,16,University of North Dakota,Graduate School,B,2,2,0,0,0,,0,,2,,0,,0,0,,,,,,,,,,,,2,,,,,,,,,,,,31,14,0,1,,0,,16,,0,,0,3,,,,,,,,,,,,28,,,,,,,,,,,,14,,,,,,,,,,1,,,,,,,,,,13,,,,,,,,,
1090,200280,1343,801,1983,University of North Dakota,1,1,ND,0,0,D2,16,16,University of North Dakota,Graduate School,B,1,12,0,0,0,,0,,12,,0,,0,7,,,,,,,,,,,,5,,,,,,,,,,,,44,0,0,1,,0,,42,,1,,0,31,,,,,,,,,,,,13,,,,,,,,,,,,9,,,,,,,,,,7,,,,,,,,,,2,,,,,,,,,
1090,200280,1343,903,1983,University of North Dakota,1,1,ND,0,0,D2,16,16,University of North Dakota,Graduate School,B,2,1,0,0,0,,0,,1,,0,,0,0,,,,,,,,,,,,1,,,,,,,,,,,,7,0,0,0,,0,,7,,0,,0,4,,,,,,,,,,,,3,,,,,,,,,,,,2,,,,,,,,,,2,,,,,,,,,,0,,,,,,,,,
1090,200280,1343,904,1983,University of North Dakota,1,1,ND,0,0,D2,16,16,University of North Dakota,Graduate School,B,2,3,0,0,0,,0,,3,,0,,0,2,,,,,,,,,,,,1,,,,,,,,,,,,12,0,0,0,,0,,12,,0,,0,10,,,,,,,,,,,,2,,,,,,,,,,,,6,,,,,,,,,,6,,,,,,,,,,0,,,,,,,,,
1090,200280,1343,906,1983,University of North Dakota,1,1,ND,0,0,D2,16,16,University of North Dakota,Graduate School,B,2,0,0,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,,,2,0,0,0,,0,,2,,0,,0,2,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,
1090,200280,1343,907,1983,University of North Dakota,1,1,ND,0,0,D2,16,16,University of North Dakota,Graduate School,B,2,10,0,1,0,,0,,9,,0,,0,8,,,,,,,,,,,,2,,,,,,,,,,,,7,0,0,0,,1,,6,,0,,0,4,,,,,,,,,,,,3,,,,,,,,,,,,5,,,,,,,,,,2,,,,,,,,,,3,,,,,,,,,
1090,200280,1343,908,1983,University of North Dakota,1,1,ND,0,0,D2,16,16,University of North Dakota,Graduate School,B,2,7,1,0,0,,0,,6,,0,,0,6,,,,,,,,,,,,1,,,,,,,,,,,,8,0,0,0,,1,,7,,0,,0,4,,,,,,,,,,,,4,,,,,,,,,,,,2,,,,,,,,,,0,,,,,,,,,,2,,,,,,,,,
1091,245892,1344,108,1983,Antioch University,1,2,OH,0,0,LA1,19,19,Antioch University,,G,2,0,0,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,,,20,1,0,0,,0,,19,,0,,0,6,,,,,,,,,,,,14,,,,,,,,,,,,9,,,,,,,,,,2,,,,,,,,,,7,,,,,,,,,
1091,245892,1344,304,1983,Antioch University,1,2,OH,0,0,LA1,19,19,Antioch University,,G,2,1,0,0,0,,0,,1,,0,,0,0,,,,,,,,,,,,1,,,,,,,,,,,,59,0,0,0,,1,,58,,0,,0,23,,,,,,,,,,,,36,,,,,,,,,,,,16,,,,,,,,,,7,,,,,,,,,,9,,,,,,,,,
1091,245892,1344,501,1983,Antioch University,1,2,OH,0,0,LA1,19,19,Antioch University,,G,2,0,0,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,,,23,0,0,0,,0,,23,,0,,0,11,,,,,,,,,,,,12,,,,,,,,,,,,5,,,,,,,,,,2,,,,,,,,,,3,,,,,,,,,
1091,245892,1344,801,1983,Antioch University,1,2,OH,0,0,LA1,19,19,Antioch University,,G,2,14,1,0,0,,0,,13,,0,,0,4,,,,,,,,,,,,10,,,,,,,,,,,,776,29,11,2,,10,,716,,8,,0,210,,,,,,,,,,,,566,,,,,,,,,,,,280,,,,,,,,,,88,,,,,,,,,,192,,,,,,,,,
1091,245892,1344,907,1983,Antioch University,1,2,OH,0,0,LA1,19,19,Antioch University,,G,2,0,0,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,,,67,0,0,0,,6,,61,,0,,0,24,,,,,,,,,,,,43,,,,,,,,,,,,32,,,,,,,,,,14,,,,,,,,,,18,,,,,,,,,
1091,245892,1344,910,1983,Antioch University,1,2,OH,0,0,LA1,19,19,Antioch University,,G,2,0,0,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,,,5,1,0,0,,2,,2,,0,,0,5,,,,,,,,,,,,0,,,,,,,,,,,,2,,,,,,,,,,2,,,,,,,,,,0,,,,,,,,,
1092,201441,1345,202,1983,Bowling Green State University,1,1,OH,0,0,D1,16,16,Bowling Green State University,Graduate School,G,2,7,1,0,0,,1,,5,,0,,0,4,,,,,,,,,,,,3,,,,,,,,,,,,21,10,0,0,,1,,10,,0,,0,17,,,,,,,,,,,,4,,,,,,,,,,,,11,,,,,,,,,,9,,,,,,,,,,2,,,,,,,,,
1092,201441,1345,203,1983,Bowling Green State University,1,1,OH,0,0,D1,16,16,Bowling Green State University,Graduate School,G,2,0,0,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,,,10,7,0,0,,0,,3,,0,,0,9,,,,,,,,,,,,1,,,,,,,,,,,,5,,,,,,,,,,4,,,,,,,,,,1,,,,,,,,,
1092,201441,1345,302,1983,Bowling Green State University,1,1,OH,0,0,D1,16,16,Bowling Green State University,Graduate School,G,2,9,0,0,0,,0,,9,,0,,0,7,,,,,,,,,,,,2,,,,,,,,,,,,40,1,0,0,,0,,39,,0,,0,28,,,,,,,,,,,,12,,,,,,,,,,,,22,,,,,,,,,,15,,,,,,,,,,7,,,,,,,,,
1092,201441,1345,401,1983,Bowling Green State University,1,1,OH,0,0,D1,16,16,Bowling Green State University,Graduate School,G,2,0,0,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,,,13,0,0,0,,0,,12,,1,,0,7,,,,,,,,,,,,6,,,,,,,,,,,,7,,,,,,,,,,3,,,,,,,,,,4,,,,,,,,,
1092,201441,1345,402,1983,Bowling Green State University,1,1,OH,0,0,D1,16,16,Bowling Green State University,Graduate School,G,1,6,1,0,0,,0,,5,,0,,0,4,,,,,,,,,,,,2,,,,,,,,,,,,29,15,0,0,,0,,14,,0,,0,23,,,,,,,,,,,,6,,,,,,,,,,,,10,,,,,,,,,,9,,,,,,,,,,1,,,,,,,,,
1092,201441,1345,403,1983,Bowling Green State University,1,1,OH,0,0,D1,16,16,Bowling Green State University,Graduate School,G,2,2,0,0,0,,1,,1,,0,,0,1,,,,,,,,,,,,1,,,,,,,,,,,,13,9,0,1,,0,,3,,0,,0,8,,,,,,,,,,,,5,,,,,,,,,,,,8,,,,,,,,,,5,,,,,,,,,,3,,,,,,,,,
1092,201441,1345,603,1983,Bowling Green State University,1,1,OH,0,0,D1,16,16,Bowling Green State University,Graduate School,G,1,13,0,0,0,,0,,13,,0,,0,9,,,,,,,,,,,,4,,,,,,,,,,,,65,8,1,0,,3,,51,,2,,0,44,,,,,,,,,,,,21,,,,,,,,,,,,20,,,,,,,,,,12,,,,,,,,,,8,,,,,,,,,
1092,201441,1345,723,1983,Bowling Green State University,1,1,OH,0,0,D1,16,16,Bowling Green State University,Graduate School,G,1,5,0,0,0,,1,,3,,1,,0,1,,,,,,,,,,,,4,,,,,,,,,,,,31,0,0,0,,2,,29,,0,,0,4,,,,,,,,,,,,27,,,,,,,,,,,,22,,,,,,,,,,1,,,,,,,,,,21,,,,,,,,,
1092,201441,1345,801,1983,Bowling Green State University,1,1,OH,0,0,D1,16,16,Bowling Green State University,Graduate School,G,1,0,0,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,,,90,3,1,0,,1,,83,,2,,0,48,,,,,,,,,,,,42,,,,,,,,,,,,28,,,,,,,,,,8,,,,,,,,,,20,,,,,,,,,
